time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,six half terms,CINO at 31 March,State-funded secondary,241,80744,16941,21,8120,10.1,8821,10.9,132,54.8,35,14.5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,six half terms,CINO at 31 March,State-funded primary,282,101010,10150,10,6649,6.6,3501,3.5,82,29.1,8,2.8
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,six half terms,CINO at 31 March,State-funded alternative provision school,22,7267,1857,25.6,1004,13.8,853,11.7,16,72.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,six half terms,CINO at 31 March,Special,113,39020,4367,11.2,3790,9.7,577,1.5,34,30.1,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,six half terms,CINO at 31 March,Total,1128,382401,63899,16.7,24421,6.4,39478,10.3,539,47.8,114,10.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,six half terms,CINO at 31 March,State-funded secondary,412,132388,34732,26.2,8703,6.6,26029,19.7,282,68.4,78,18.9
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,six half terms,CINO at 31 March,State-funded primary,562,196565,19421,9.9,11394,5.8,8027,4.1,187,33.3,12,2.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,six half terms,CINO at 31 March,State-funded alternative provision school,42,13551,4654,34.3,741,5.5,3913,28.9,30,71.4,17,40.5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,six half terms,CINO at 31 March,Special,112,39897,5092,12.8,3583,9,1509,3.8,40,35.7,7,6.3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,six half terms,CINO at 31 March,Total,614,211554,37232,17.6,21709,10.3,15523,7.3,316,51.5,55,9
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,six half terms,CINO at 31 March,State-funded secondary,252,83419,21154,25.4,10059,12.1,11095,13.3,169,67.1,42,16.7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,six half terms,CINO at 31 March,State-funded primary,289,102449,11701,11.4,7413,7.2,4288,4.2,115,39.8,6,2.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,six half terms,CINO at 31 March,Total,1800,609246,120972,19.9,45714,7.5,75258,12.4,934,51.9,242,13.4
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,six half terms,CINO at 31 March,State-funded secondary,800,256527,75987,29.6,23053,9,52934,20.6,533,66.6,196,24.5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,six half terms,CINO at 31 March,State-funded primary,862,304461,35567,11.7,15995,5.3,19572,6.4,348,40.4,23,2.7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,six half terms,CINO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,six half terms,CINO at 31 March,Special,138,48258,9418,19.5,6666,13.8,2752,5.7,53,38.4,23,16.7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,six half terms,CINO at 31 March,Total,395,136429,19472,14.3,9312,6.8,10160,7.4,161,40.8,37,9.4
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,six half terms,CINO at 31 March,State-funded secondary,122,40417,9942,24.6,3500,8.7,6442,15.9,74,60.7,27,22.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,six half terms,CINO at 31 March,State-funded primary,207,72159,5839,8.1,3479,4.8,2360,3.3,57,27.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,six half terms,CINO at 31 March,State-funded alternative provision school,10,3041,1567,51.5,342,11.2,1225,40.3,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,six half terms,CINO at 31 March,Special,56,20812,2124,10.2,1991,9.6,133,0.6,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,six half terms,CINO at 31 March,Total,359,124475,19833,15.9,9699,7.8,10134,8.1,170,47.4,26,7.2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,six half terms,CINO at 31 March,State-funded secondary,151,50209,12278,24.5,4897,9.8,7381,14.7,94,62.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,six half terms,CINO at 31 March,State-funded primary,172,60980,6438,10.6,3768,6.2,2670,4.4,66,38.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,six half terms,CINO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,six half terms,CINO at 31 March,Special,36,13286,1117,8.4,1034,7.8,83,0.6,10,27.8,0,0
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,six half terms,CINO at 31 March,Total,999,349973,58700,16.8,37729,10.8,20971,6,449,44.9,101,10.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,six half terms,CINO at 31 March,State-funded secondary,360,120676,33107,27.4,18713,15.5,14394,11.9,245,68.1,73,20.3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,six half terms,CINO at 31 March,State-funded primary,381,137543,12593,9.2,8886,6.5,3707,2.7,112,29.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,six half terms,CINO at 31 March,State-funded alternative provision school,6,1804,1148,63.6,486,26.9,662,36.7,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E06000065,six half terms,CINO at 31 March,Special,252,89950,11852,13.2,9644,10.7,2208,2.5,c,c,18,7.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,six half terms,CINO at 31 March,Total,583,200367,30721,15.3,15291,7.6,15430,7.7,264,45.3,53,9.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,six half terms,CINO at 31 March,State-funded secondary,233,78278,16350,20.9,7327,9.4,9023,11.5,132,56.7,35,15
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,six half terms,CINO at 31 March,State-funded primary,287,102357,9552,9.3,5511,5.4,4041,3.9,94,32.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,six half terms,CINO at 31 March,State-funded alternative provision school,11,3865,2088,54,521,13.5,1567,40.5,11,100,7,63.6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,six half terms,CINO at 31 March,Special,52,15867,2731,17.2,1932,12.2,799,5,27,51.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,six half terms,CINO at 31 March,Total,1229,417960,79914,19.1,31076,7.4,48838,11.7,655,53.3,148,12
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,six half terms,CINO at 31 March,State-funded secondary,534,178602,49412,27.7,14896,8.3,34516,19.3,364,68.2,111,20.8
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,six half terms,CINO at 31 March,State-funded primary,546,190703,20392,10.7,10207,5.4,10185,5.3,208,38.1,12,2.2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,six half terms,CINO at 31 March,State-funded alternative provision school,20,5990,2564,42.8,328,5.5,2236,37.3,16,80,10,50
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,six half terms,CINO at 31 March,Special,129,42665,7546,17.7,5645,13.2,1901,4.5,67,51.9,15,11.6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,six half terms,CINO at 31 March,Total,676,233047,37985,16.3,19052,8.2,18933,8.1,313,46.3,61,9
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,six half terms,CINO at 31 March,State-funded secondary,287,95509,22483,23.5,8801,9.2,13682,14.3,181,63.1,48,16.7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,six half terms,CINO at 31 March,State-funded primary,298,106300,9857,9.3,6081,5.7,3776,3.6,95,31.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,six half terms,CINO at 31 March,State-funded alternative provision school,14,4906,1833,37.4,814,16.6,1019,20.8,12,85.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,six half terms,CINO at 31 March,Special,77,26332,3812,14.5,3356,12.7,456,1.7,25,32.5,6,7.8
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,six half terms,CINO at 31 March,Total,378,132301,28687,21.7,14487,11,14200,10.7,199,52.6,61,16.1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,six half terms,CINO at 31 March,State-funded secondary,159,54018,16225,30,6426,11.9,9799,18.1,101,63.5,39,24.5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,six half terms,CINO at 31 March,State-funded primary,151,54734,7608,13.9,4549,8.3,3059,5.6,65,43,c,c
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,six half terms,CINO at 31 March,State-funded alternative provision school,22,6755,3436,50.9,2355,34.9,1081,16,21,95.5,12,54.5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,six half terms,CINO at 31 March,Special,46,16794,1418,8.4,1157,6.9,261,1.6,12,26.1,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,six half terms,CINO at 31 March,Total,581,200482,32113,16,16631,8.3,15482,7.7,264,45.4,56,9.6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,six half terms,CINO at 31 March,State-funded secondary,223,72972,15682,21.5,6814,9.3,8868,12.2,131,58.7,35,15.7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,six half terms,CINO at 31 March,State-funded primary,247,88565,8014,9,4291,4.8,3723,4.2,79,32,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,six half terms,CINO at 31 March,State-funded alternative provision school,7,1829,1313,71.8,662,36.2,651,35.6,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,six half terms,CINO at 31 March,Special,104,37116,7104,19.1,4864,13.1,2240,6,c,c,14,13.5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,six half terms,CINO at 31 March,Total,2158,743870,126862,17.1,74056,10,52806,7.1,1001,46.4,221,10.2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,six half terms,CINO at 31 March,State-funded secondary,821,270495,72610,26.8,35014,12.9,37596,13.9,542,66,167,20.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,six half terms,CINO at 31 March,State-funded primary,1041,371831,34903,9.4,23390,6.3,11513,3.1,307,29.5,17,1.6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,six half terms,CINO at 31 March,State-funded alternative provision school,28,7895,3681,46.6,2425,30.7,1256,15.9,26,92.9,14,50
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,six half terms,CINO at 31 March,Special,268,93649,15668,16.7,13227,14.1,2441,2.6,126,47,23,8.6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,six half terms,CINO at 31 March,Total,448,154543,28987,18.8,12011,7.8,16976,11,222,49.6,58,12.9
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,six half terms,CINO at 31 March,State-funded secondary,200,66732,17024,25.5,6858,10.3,10166,15.2,122,61,39,19.5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,six half terms,CINO at 31 March,State-funded primary,209,74628,8854,11.9,3778,5.1,5076,6.8,77,36.8,12,5.7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,six half terms,CINO at 31 March,Total,834,295417,49608,16.8,28422,9.6,21186,7.2,377,45.2,78,9.4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,six half terms,CINO at 31 March,State-funded secondary,382,130320,33999,26.1,18076,13.9,15923,12.2,249,65.2,70,18.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,six half terms,CINO at 31 March,State-funded primary,362,132281,11721,8.9,7587,5.7,4134,3.1,93,25.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,six half terms,CINO at 31 March,Total,1184,415348,65006,15.7,37590,9.1,27416,6.6,535,45.2,98,8.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,six half terms,CINO at 31 March,State-funded secondary,399,134498,34288,25.5,16747,12.5,17541,13,252,63.2,76,19
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,six half terms,CINO at 31 March,State-funded primary,544,194283,20407,10.5,13107,6.7,7300,3.8,204,37.5,10,1.8
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,six half terms,CINO at 31 March,State-funded alternative provision school,17,4979,1300,26.1,542,10.9,758,15.2,11,64.7,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,six half terms,CINO at 31 March,Special,224,81588,9011,11,7194,8.8,1817,2.2,68,30.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,six half terms,CINO at 31 March,Total,744,259634,44928,17.3,25806,9.9,19122,7.4,356,47.8,78,10.5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,six half terms,CINO at 31 March,State-funded secondary,293,98031,24678,25.2,12123,12.4,12555,12.8,180,61.4,58,19.8
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,six half terms,CINO at 31 March,State-funded primary,308,111057,11643,10.5,6833,6.2,4810,4.3,103,33.4,7,2.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,six half terms,CINO at 31 March,State-funded alternative provision school,13,3616,1689,46.7,789,21.8,900,24.9,13,100,6,46.2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,six half terms,CINO at 31 March,Special,130,46930,6918,14.7,6061,12.9,857,1.8,60,46.2,7,5.4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,six half terms,CINO at 31 March,Total,860,296928,53470,18,24365,8.2,29105,9.8,443,51.5,87,10.1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,six half terms,CINO at 31 March,State-funded secondary,345,115103,27576,24,10739,9.3,16837,14.6,227,65.8,54,15.7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,six half terms,CINO at 31 March,State-funded primary,405,143899,16002,11.1,7466,5.2,8536,5.9,149,36.8,7,1.7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,six half terms,CINO at 31 March,State-funded alternative provision school,30,9955,5030,50.5,2634,26.5,2396,24.1,29,96.7,18,60
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,six half terms,CINO at 31 March,Special,80,27971,4862,17.4,3526,12.6,1336,4.8,38,47.5,8,10
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,six half terms,CINO at 31 March,Total,1292,449451,76960,17.1,38909,8.7,38051,8.5,599,46.4,141,10.9
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,six half terms,CINO at 31 March,State-funded secondary,577,195249,51121,26.2,23954,12.3,27167,13.9,365,63.3,120,20.8
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,six half terms,CINO at 31 March,State-funded primary,644,229298,22596,9.9,12593,5.5,10003,4.4,208,32.3,17,2.6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,six half terms,CINO at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,six half terms,CINO at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,six half terms,CINO at 31 March,Total,28,9930,1419,14.3,1198,12.1,221,2.2,11,39.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,six half terms,CINO at 31 March,State-funded secondary,8,2670,633,23.7,514,19.3,119,4.5,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,six half terms,CINO at 31 March,State-funded primary,10,3646,490,13.4,440,12.1,50,1.4,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,six half terms,CINO at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,six half terms,CINO at 31 March,Special,10,3614,296,8.2,244,6.8,52,1.4,c,c,0,0
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,six half terms,CINO at 31 March,Total,764,263223,51178,19.4,25752,9.8,25426,9.7,384,50.3,97,12.7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,six half terms,CINO at 31 March,State-funded secondary,318,105047,31468,30,12657,12,18811,17.9,214,67.3,77,24.2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,six half terms,CINO at 31 March,State-funded primary,307,109294,12314,11.3,7216,6.6,5098,4.7,112,36.5,8,2.6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,six half terms,CINO at 31 March,State-funded alternative provision school,11,2724,1315,48.3,570,20.9,745,27.3,10,90.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,six half terms,CINO at 31 March,Special,128,46158,6081,13.2,5309,11.5,772,1.7,48,37.5,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,six half terms,CINO at 31 March,Total,2416,811542,147077,18.1,70068,8.6,77009,9.5,1214,50.2,269,11.1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,six half terms,CINO at 31 March,State-funded secondary,986,313290,75210,24,31420,10,43790,14,595,60.3,175,17.7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,six half terms,CINO at 31 March,State-funded primary,1157,408126,47661,11.7,26441,6.5,21220,5.2,447,38.6,30,2.6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,six half terms,CINO at 31 March,State-funded alternative provision school,65,17649,10032,56.8,3413,19.3,6619,37.5,63,96.9,38,58.5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,six half terms,CINO at 31 March,Special,208,72477,14174,19.6,8794,12.1,5380,7.4,109,52.4,26,12.5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,six half terms,CINO at 31 March,Total,1277,439962,73442,16.7,38696,8.8,34746,7.9,586,45.9,136,10.6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,six half terms,CINO at 31 March,State-funded secondary,497,164030,42194,25.7,18307,11.2,23887,14.6,311,62.6,105,21.1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,six half terms,CINO at 31 March,State-funded primary,620,220683,21083,9.6,13092,5.9,7991,3.6,195,31.5,11,1.8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,six half terms,CINO at 31 March,State-funded alternative provision school,18,5193,2708,52.1,1126,21.7,1582,30.5,17,94.4,9,50
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,six half terms,CINO at 31 March,Special,142,50056,7457,14.9,6171,12.3,1286,2.6,63,44.4,11,7.7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CINO at 31 March,Total,755,261191,42569,16.3,23994,9.2,18575,7.1,366,48.5,64,8.5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CINO at 31 March,State-funded secondary,275,89926,21325,23.7,9510,10.6,11815,13.1,171,62.2,46,16.7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CINO at 31 March,State-funded primary,285,101881,11337,11.1,6417,6.3,4920,4.8,115,40.4,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CINO at 31 March,State-funded alternative provision school,6,1903,860,45.2,564,29.6,296,15.6,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,six half terms,CINO at 31 March,Special,189,67481,9047,13.4,7503,11.1,1544,2.3,c,c,12,6.3
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CINO at 31 March,Total,351,121009,22686,18.7,14898,12.3,7788,6.4,191,54.4,44,12.5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CINO at 31 March,State-funded secondary,148,49278,12428,25.2,6492,13.2,5936,12,103,69.6,28,18.9
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CINO at 31 March,State-funded primary,121,42572,5299,12.4,4311,10.1,988,2.3,53,43.8,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CINO at 31 March,State-funded alternative provision school,13,4175,2485,59.5,2107,50.5,378,9.1,13,100,9,69.2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CINO at 31 March,Special,69,24984,2474,9.9,1988,8,486,1.9,22,31.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CINO at 31 March,Total,744,250646,43961,17.5,18216,7.3,25745,10.3,387,52,82,11
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CINO at 31 March,State-funded secondary,301,95747,21818,22.8,7905,8.3,13913,14.5,180,59.8,53,17.6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CINO at 31 March,State-funded primary,374,132006,16164,12.2,7489,5.7,8675,6.6,168,44.9,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CINO at 31 March,State-funded alternative provision school,17,4845,3018,62.3,689,14.2,2329,48.1,17,100,12,70.6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CINO at 31 March,Special,52,18048,2961,16.4,2133,11.8,828,4.6,22,42.3,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CINO at 31 March,Total,471,163211,22590,13.8,16607,10.2,5983,3.7,185,39.3,40,8.5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CINO at 31 March,State-funded secondary,125,41682,8385,20.1,5300,12.7,3085,7.4,70,56,18,14.4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CINO at 31 March,State-funded primary,164,57026,5675,10,4525,7.9,1150,2,c,c,c,c
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CINO at 31 March,State-funded alternative provision school,7,2059,1049,50.9,728,35.4,321,15.6,c,c,c,c
